title,category,content
Si PDigong lang ang may ‘sey’,P,ulong rodrigo digong duterte final say bigy posisyon gabete vice president leni robredo prerogative po pre sidente bigy bise presidente cabinet post communications secretary martin andanar nayam radyo bay nauna sabi duterte bigy posisyon gabete robredo ayaw sakt damdam ibig da ting sen ferdand bongbong rcos jr
Unang EO ni Duterte tutok sa mahihirap,P,unang executive order eo ulong rodrigo duterte basbas cabinet secretary leoncio jun evasco jr nitong lunes bantay ramihang ahensya mahala kalam pakan hirap marginalized sectors bayaang sektor lipun eo tawag reengeering office president towards greater responsiveness attainment development goals tuk evasco ahensya ahensyang anagot siguro bawas hirap bansa
"FOI, TF Media Killings laman  ng unang EO at AO ni PDigong",P,executive order eo administrative order ao takdang ulong rodrigo digong duterte communications sec martin andanar dali isyu una-unahang eo duterte latag framework freedom information foi tupad raang buro sun dang kongreso ani andanar tupad ako noong nahon mpanya week po aba ngan nyo po g draft po sana habol po draft po executive order po freedom information iaanunsyo po iyan sana habol po week next week po iyan po commitment po ulo samantalang lam nam ao buo task force tf media killings po nat po natag po loob sama media tigil po itong maslang itong extrajudicial killings miyembro po media dagdag tandaang boy kot duterte media noong hunyo tapos ipa nawag international press group reporters without bor ders bitiw bunsod hayag yroong hayag deserve matay corrupt
ConCon bill para sa ChaCha inilarga,P,kisayaw senado chacha charter change simul alyado ngulong rodrigo duterte mara tapos iha senate president franklin drilon resolusyon buo constitutional convention concon upang retoke constitution need re-examine constitution determine still attuned responsive demands present-day realities tuwir drilon lider liberal party lp resolution houses drilon concon delegates ilangang ihalal eleksyon enero upang sug ami yenda taong konstitusyon upang halu pulitika proseso isingit section rbh probisyon person member congress republic philippes time adoption resolution shall qualified candidate election delegate convention bawal drilon ndidato eleksyon concon delegates takbo noong elections upang sakatupar ilangang aproba rbh buong miyembro kongreso alsunod article xvii section constitution
ANO ‘TO? DALAWA GOBYERNO NATIN?,P,labag konstitusyon nawag ulong rodrigo digong duterte komunista tulong tay drug traffickers bansa senador sen nfilo ping lacson yani lang anarkiya bansa haya new people army npa siyang hatol taw rusang matay akusado tulak ilegal droga di lang di anda unconstitutional yan kasi lang gobyerno nat lang judiciary nat lang law enforcement nat trial ibigay mo korte npa e tungo anarchy roon chaos anarchy bansa di rapat giit lacson liwanag lacson dating hepe philippe national police pnp lang gobyerno tupad batas gobyerno di pwedeng maski otherwise anarchy labas nat wala tayong control di nam siguro payag ganitong sistema maski song civilians course meron tayong tawag citizens arrest ani lacson halimbawa communist rebel di nam legally possessed firearms labas nam judicial system pano dal halimbawa huli patay sailalim yan criminal justice system bansa e ta-try e gobyerno nat di anda yan bulalas senador change command armed forces philippes afp nitong biyernes sabi ulong digong well kig nam yung npa pwesto nam kayo yung korte yung korte nyo korte nyo know ngaro otherwise e patay lang nyo dali solusyon problema nat anyway engkwentro nyo yan always crime crime committed pre sence shoot anybody see walking know validation eh diy bukid tapus nyo yan buti wala yong
"Chinese military drills, panakot sa WPS?",P,sagawa military drills bansang china ligid talunang racel islands south china sea sabay asahang labas desisyon international tribunal song iha pilipas beijg ulat banggit maritime safety administration china plano beijg daratg araw ugunitang china dalas sagawa military exercises south china sea bilang teritoryong angk bansang vietnam pilipas laysia brunei taiw lalong taas tensyon bansang angk scs west philippe sea tapos labas ulat hulyo ilalabas arbitration court hatol reklamo pilipas tanggi ang bigay komento department foreign affairs dfa sabg ulat
‘Wag pakialaman ang Senado!,P,gitna mait gitgit senate presidency nina sens aquilo ko pimentel iii alan peter cayetano muling apela sen nfilo ping lacson ulong rodrigo digong duterte kialam laya senador pulung president duterte interfere senate affairs diin lacson hayag tratu ulong digong senado rang city council nitong himasuk dikta liwanag lacson nayam radyo suporta senate presidency bid cayetano rito ilalatag anong kondisyon cayetano sama majority bloc sang senador bigy komite cayetano simply protecting duterte legislative agenda ensuring senate committees organized manner conducive fulfillment new government promise real change twir nam kampo cayetano lacson buong-buo tiwala runaway winner senate presidency pimentel masa sabg selyado ano mang baligtad bago isip tunay laki anong senador bigay suporta pimentel samantalang nam cayetano intact lagay song atras di laki figuratively speaking ang senador
Pinoys ‘di dapat diktahan sa pag-aanak,P,kontra batas -child policy planong tupad ulong rodrigo duterte nayam hapon sabi muntlupa rep ruffy biazon mpante responsible parenthood kesa dikta limi ta igg anak asawang filipo yung estado gobyerno naw mando utos tao turu tao anak suporta yang-kaya mong buhay e di sampu mong aral paka in tama gabay kayan mo yan go ahead anak responsible parenthood tawag nat suporta reproductive health bill dati reproductive health law giit biazon importante aniya armas tamang impormasyon bay obliga dikta basic niwala yan educate people anak mong buhay laki second alam mo options mo manage yung fami ly yan papel gobyerno kita yung i-impose kayo lang kayo agree option tao kasi educated liwanag bia zon
VP Leni nag- bus pa-Naga,P,mait salubong bay vice president leni robredo datg hapon sakay mpasaherong bus bus terminal naga city galg metro manila alas- dalg-araw datg robredo bicol central station naga city upang dalu aktibidad gaya thanksgiving party halagang okasyon bicol region sigabong lakpak antabay bay salubong robredo ba sakyang bus bukod thanksgiving party ganap bandang alas-sgko hapon hapon hulyo plaza quezon bisita robredo naga central school bicol dian sikh temple naga city hall kipagpulong bise presidente opisyal unibersidad de santa bel university nueva caceres
FOI lalarga sa Duterte admin,P,executive order eo ilalarga executive branch freedom information bill foi lagda ulong rodrigo duterte finishing draft executive order freedom information communications secretary martin andanar nayam radyo nitong lggo turang eo ilangang te unang araw lggong tanggap executive branch opisyal detalye transaksyon proyekto dagdag andanar utusang sakatupar transparency duterte administration batay article iii section constitution kunsa kilala rapat pilipo tamang impormasyon bukas may proactive stance durterte administration establish transparent executive portfolios keeping president promise deliver foi sworn office andanar
Abogado  ni Napoles  itinalaga  sa BIR,P,abogado janet lim poles italaga ulong rodrigo duterte bagong deputy commissioner bureau internal revenue bir atty lanee david mi yembro law office hawak kaso poles family sandiganbay court tax appeals ungkul david deputy commissioner information technology group bir david abogado jean cathere poles anak janet harap nitong tax evasion cases nilaw david upang wala posibleng conflict interest sabi bitiw sabg law office sabay bitaw bir cases hawak
Protocol ng PSG ‘K’ baguhin kay PDigong,P,ilangang bago iral protocol president rodrigo duterte handa itong bagu presidential security group psg hayag hapon change command ceremony psg grandstand bagong talagang psg chief colonel rolando joselito bautista seguridad tupad ulong duterte col bautista palit rear admiral raul ubando bukas bago protocol ulong duterte hangga kukpromiso seguridad hapon opisyal ungkul col bautista bagong psg chief
4Ps gagawing batas,P,nukala iha outgoing senate president franklin drilon layong gawg batas ntawid milyang pilipo program ps ambang ntabi gobyernong duterte senate bill expect least million half filipo families join present million poor families given economic assistance government ct rise poverty get better access educational health services drilon bigyang-di drilon tayang milyong milya opisyal klasipika department social welfare development dswd national household targeting system poverty reduction nhts-pr near-poor kikabang sakalg sa nukala sbn also ensure steady funding ct regularly receive neces sary funds general appropriation act niyak drilon laang pondo p bilyon ps taong drilon nukala dswd angasiwa ps simula plano kipagkoordasyon implementa monitor kabuu programa nam tiyak epektibong implementasyon programa dswd kipag-ugnay department education deped department health doh upang siguro kikabang benepisyaryo edukasyon health services saklaw ps batid atlo ps lawak conditional cash transfer ct program buong mundo sunod brazil yroong milyong households mexico milyon benepis yaryo
